"Name","overallMeanByCpGacross50data"
"cg01056155",0.050680192
"cg01056568",0.557121084
"cg01057962",0.036461748
"cg01058368",0.47896535
"cg01062029",0.068586953
"cg01063524",0.090297966
"cg01063813",0.168623801
"cg01064307",0.051013766
"cg01064957",0.043353926
"cg01065920",0.039588561
"cg01069256",0.067638068
"cg01071811",0.572666143
"cg01072821",0.696266668
"cg01074640",0.823295613
"cg01076838",0.883021047
"cg01078276",0.051641184
"cg01078434",0.846985659
"cg01078689",0.695373764
"cg01078871",0.05273863
"cg01079126",0.213704767
"cg01080862",0.285829545
"cg01081263",0.276772587
"cg01082679",0.044830062
"cg01086868",0.252101945
"cg01086895",0.113219448
"cg01086978",0.075412957
"cg01087382",0.118954481
"cg01087710",0.048818898
"cg01090445",0.052569166
"cg01091448",0.03698633
"cg01091565",0.795347121
"cg01092036",0.856927513
"cg01092561",0.033269607
"cg01095395",0.75893075
"cg01095482",0.853902383
"cg01095590",0.045376258
"cg01097940",0.076080172
"cg01100784",0.042909822
"cg01100796",0.135446445
"cg01103730",0.78149952
"cg01103836",0.957514819
"cg01104423",0.056208611
"cg01106788",0.870610605
"cg01107031",0.054870063
"cg01107741",0.04173512
"cg01108476",0.859309341
"cg01109219",0.719309948
"cg01110312",0.555187706
"cg01110846",0.037051001
"cg01112452",0.322960162
"cg01112778",0.546994139
"cg01114088",0.144409355
"cg01116966",0.026938935
"cg01117627",0.059551499
"cg01119135",0.66658303
"cg01120165",0.076910129
"cg01120307",0.884495644
"cg01120308",0.180442651
"cg01120761",0.672273836
"cg01120898",0.035701425
"cg01124420",0.336500079
"cg01124961",0.041679251
"cg01125463",0.202641241
"cg01126560",0.33894943
"cg01127428",0.925866591
"cg01128603",0.120623357
"cg01129459",0.141101203
"cg01129847",0.500512248
"cg01130192",0.070592368
"cg01131735",0.040120789
"cg01134491",0.040976511
"cg01135200",0.065549746
"cg01135626",0.642034858
"cg01136458",0.497338995
"cg01137065",0.042662353
"cg01137198",0.031343778
"cg01137532",0.035516113
"cg01137708",0.034663019
"cg01137737",0.068012689
"cg01138020",0.41710183
"cg01139059",0.079425571
"cg01139966",0.05827347
"cg01140782",0.211628388
"cg01141769",0.04354464
"cg01143454",0.222806164
"cg01144251",0.747323764
"cg01144286",0.073912369
"cg01145389",0.048504086
"cg01145396",0.761204228
"cg01146980",0.030849948
"cg01148741",0.343262297
"cg01150454",0.027124086
"cg01151686",0.021109658
"cg01151699",0.058053191
"cg01152019",0.225656515
"cg01152499",0.058578111
"cg01154193",0.114837976
"cg01154537",0.0878599
"cg01154775",0.057931661
"cg01155039",0.158354856
"cg01160766",0.072995725
"cg01161216",0.063459815
"cg01161597",0.066091126
"cg01161611",0.733018369
"cg01166674",0.048549997
"cg01168201",0.030187169
"cg01169610",0.830792364
"cg01169624",0.52248772
"cg01169726",0.100009906
"cg01169778",0.471285139
"cg01171588",0.025956499
"cg01171858",0.783696131
"cg01172484",0.133773388
"cg01172656",0.02651425
"cg01172735",0.078489331
"cg01172899",0.217659926
"cg01172972",0.088976706
"cg01173186",0.25607708
"cg01173291",0.03562199
"cg01176271",0.033452287
"cg01177524",0.041199421
"cg01177956",0.050381684
"cg01182585",0.056435093
"cg01182697",0.467299372
"cg01182873",0.804532202
"cg01183669",0.034804833
"cg01184449",0.571686779
"cg01184522",0.032744826
"cg01185080",0.363724493
"cg01185754",0.282776851
"cg01186777",0.05219521
"cg01190915",0.058220199
"cg01191395",0.032458302
"cg01192900",0.142493942
"cg01192952",0.632356407
"cg01193293",0.576537152
"cg01194444",0.951450123
"cg01195014",0.208705667
"cg01195053",0.074010145
"cg01195127",0.055613235
"cg01197831",0.808117451
"cg01199721",0.051408971
"cg01200060",0.069102931
"cg01200177",0.329065948
"cg01204271",0.051592523
"cg01204439",0.08929416
"cg01204985",0.800436453
"cg01206472",0.02719911
"cg01206970",0.919464716
"cg01211097",0.326556799
"cg01214209",0.621912847
"cg01214321",0.032097874
"cg01214847",0.624195178
"cg01215061",0.800279978
"cg01216369",0.82935782
"cg01220033",0.042432596
"cg01221484",0.034785992
"cg01221637",0.039304522
"cg01222684",0.12813074
"cg01226811",0.07468992
"cg01226883",0.041006666
"cg01227519",0.814954508
"cg01227741",0.822027976
"cg01228636",0.063346719
"cg01228667",0.17732908
"cg01230160",0.058623955
"cg01231779",0.0524414
"cg01234063",0.082698157
"cg01234133",0.133562879
"cg01236137",0.09582924
"cg01237132",0.738504957
"cg01240931",0.366939445
"cg01241375",0.065491273
"cg01241836",0.227838372
"cg01242619",0.153195606
"cg01243790",0.769181141
"cg01244871",0.03375964
"cg01245595",0.036033173
"cg01245656",0.041366902
"cg01246254",0.135383622
"cg01246405",0.122105902
"cg01248426",0.660948989
"cg01249910",0.055701072
"cg01251255",0.022439605
"cg01252496",0.401385303
"cg01253107",0.041582904
"cg01253545",0.130567117
"cg01254459",0.035347194
"cg01254505",0.18247927
"cg01255349",0.076022411
"cg01255591",0.799510889
"cg01257202",0.152581052
"cg01259619",0.027304018
"cg01260219",0.612431685
"cg01261503",0.17315707
"cg01261535",0.03550907
"cg01262913",0.193546402
"cg01263716",0.038087415
"cg01264826",0.049294067
"cg01265637",0.893478576
"cg01267315",0.053138269
"cg01269048",0.708933587
"cg01269795",0.279911373
"cg01272601",0.046720723
"cg01273150",0.067789155
"cg01274324",0.908529389
"cg01274660",0.166505119
"cg01275830",0.884882047
"cg01277844",0.053938409
"cg01278291",0.625369405
"cg01278696",0.052219429
"cg01280080",0.175231465
"cg01281797",0.084621096
"cg01281904",0.540920989
"cg01282074",0.073666924
"cg01282432",0.053134847
"cg01283289",0.131214313
"cg01284306",0.107969891
"cg01284619",0.133264304
"cg01288067",0.051295305
"cg01288089",0.280218019
"cg01288598",0.090563976
"cg01289103",0.198629089
"cg01291404",0.059619289
"cg01292265",0.045217697
"cg01293143",0.508156182
"cg01293647",0.086936341
"cg01294695",0.09602255
"cg01294702",0.18770997
"cg01295203",0.108672329
"cg01297972",0.872648536
"cg01299496",0.061330161
"cg01301664",0.066640236
"cg01302245",0.668769077
"cg01305421",0.32694898
"cg01305547",0.670671741
"cg01305625",0.610453657
"cg01306510",0.037586687
"cg01307730",0.899312822
"cg01308501",0.03362066
"cg01308601",0.053290427
"cg01309152",0.697484205
"cg01309153",0.78911891
"cg01309671",0.188439455
"cg01311051",0.150930811
"cg01311285",0.066914483
"cg01313514",0.074508508
"cg01313949",0.875848126
"cg01313966",0.05274863
"cg01316071",0.828867625
"cg01316516",0.054218002
"cg01316789",0.028215022
"cg01316819",0.056292243
"cg01318557",0.236264616
"cg01320040",0.057533666
"cg01320361",0.03291344
"cg01320507",0.727556631
"cg01321151",0.450584537
"cg01322079",0.062671977
"cg01322134",0.057761078
"cg01322897",0.029215541
"cg01324261",0.604029082
"cg01325515",0.881079717
"cg01328164",0.040832573
"cg01331554",0.024709733
"cg01333011",0.341399821
"cg01333131",0.092071557
"cg01333619",0.039777488
"cg01333788",0.704021297
"cg01334437",0.050910628
"cg01335367",0.249440946
"cg01337047",0.447669725
"cg01340005",0.041673284
"cg01342792",0.804850439
"cg01343729",0.045850114
"cg01344171",0.491699149
"cg01344452",0.04537481
"cg01344518",0.73409783
"cg01346152",0.164130021
"cg01346589",0.053002467
"cg01346718",0.405100701
"cg01347719",0.958406719
"cg01348086",0.353488792
"cg01348757",0.796916986
"cg01350700",0.043898081
"cg01351032",0.32639753
"cg01352108",0.236874407
"cg01352882",0.0324692
"cg01353347",0.293410708
"cg01353448",0.510389512
"cg01354473",0.159560077
"cg01355520",0.093603119
"cg01355739",0.636253292
"cg01356829",0.486269614
"cg01357116",0.086021317
"cg01357263",0.030165952
"cg01359534",0.714768743
"cg01360325",0.041387632
"cg01360768",0.033906551
"cg01361446",0.466504456
"cg01361777",0.884996398
"cg01362183",0.067409431
"cg01366407",0.051390092
"cg01366419",0.094746488
"cg01367992",0.653300662
"cg01369413",0.818081048
"cg01369850",0.133478118
"cg01369981",0.066132643
"cg01371258",0.043997788
"cg01371477",0.1202228
"cg01372605",0.037108515
"cg01372689",0.054616092
"cg01373706",0.024346351
"cg01374047",0.045329956
"cg01375871",0.605772305
"cg01375994",0.539184144
"cg01376672",0.055545102
"cg01377755",0.619832926
"cg01377911",0.176409327
"cg01381846",0.20649365
"cg01382363",0.065633199
"cg01385430",0.040543137
"cg01386493",0.368580051
"cg01389761",0.062747526
"cg01390445",0.853039241
"cg01395672",0.081950731
"cg01399317",0.651623033
"cg01400401",0.187276
"cg01401337",0.022397109
"cg01401376",0.058191454
"cg01402045",0.057746409
"cg01402255",0.360377802
"cg01403114",0.12553979
"cg01404197",0.073295287
"cg01404615",0.073100465
"cg01405107",0.239941592
"cg01405761",0.070762219
"cg01407244",0.164634527
"cg01407341",0.90714059
"cg01407797",0.086744922
"cg01408383",0.125118505
"cg01408558",0.755655265
"cg01409734",0.080859314
"cg01410472",0.059744327
"cg01411954",0.051269998
"cg01412445",0.051171692
"cg01413314",0.029035507
"cg01413516",0.821631722
"cg01414934",0.180516034
"cg01416012",0.727351101
"cg01418124",0.067902045
"cg01419479",0.033885351
"cg01419675",0.062507537
"cg01419679",0.02933544
"cg01419788",0.048741463
"cg01420388",0.488225331
"cg01421985",0.857552196
"cg01422136",0.031899001
"cg01422337",0.405200559
"cg01423840",0.799191723
"cg01424107",0.048381437
"cg01425405",0.084342007
"cg01425670",0.02933889
"cg01426743",0.763645334
"cg01427567",0.222680277
"cg01428361",0.030194088
"cg01428678",0.096663116
"cg01429181",0.069199776
"cg01429321",0.053706207
"cg01429391",0.693345983
"cg01429996",0.082882868
"cg01430430",0.769823777
"cg01430807",0.060346682
"cg01431114",0.085418895
"cg01432087",0.656810082
"cg01437411",0.155480337
"cg01438829",0.053622528
"cg01439669",0.025244646
"cg01439983",0.082016402
"cg01441777",0.30639724
"cg01442426",0.842094917
"cg01442481",0.085628261
"cg01442799",0.054746535
"cg01442833",0.032579243
"cg01443067",0.031422352
"cg01443452",0.677469947
"cg01443630",0.732688093
"cg01446393",0.57369281
"cg01446692",0.683995542
"cg01446983",0.018365193
"cg01447420",0.047256961
"cg01447498",0.076661401
"cg01447817",0.544659365
"cg01449415",0.042850076
"cg01449591",0.854010293
"cg01450842",0.833590444
"cg01454004",0.062084146
"cg01454134",0.585441302
"cg01457080",0.035670895
"cg01457622",0.88044271
"cg01457653",0.045164045
"cg01459162",0.81023166
"cg01459453",0.753545696
"cg01459955",0.940082129
"cg01460479",0.115938787
"cg01461641",0.034049532
"cg01462829",0.038024203
"cg01462904",0.042448753
"cg01464985",0.216673014
"cg01465325",0.066699754
"cg01465620",0.050637252
"cg01465641",0.050187365
"cg01466020",0.050799911
"cg01466075",0.043810067
"cg01468621",0.071191509
"cg01468868",0.065198003
"cg01469547",0.880233024
"cg01470283",0.040394261
"cg01471384",0.046814126
"cg01471713",0.199516186
"cg01472101",0.39347349
"cg01473816",0.749300761
"cg01474260",0.745017249
"cg01476044",0.61507643
"cg01478450",0.045899559
"cg01479232",0.5989087
"cg01481441",0.043984009
"cg01481976",0.810932669
"cg01482279",0.067575477
"cg01483882",0.020175639
"cg01484156",0.593386556
"cg01485645",0.133564626
"cg01485797",0.151586263
"cg01485998",0.049023187
"cg01488147",0.860485007
"cg01489608",0.926736991
"cg01490535",0.098904458
"cg01491225",0.031981209
"cg01491540",0.02921527
"cg01492649",0.050582039
"cg01493303",0.03712712
"cg01493517",0.307567802
"cg01494593",0.775943256
"cg01494864",0.033097472
"cg01495509",0.254718007
"cg01497501",0.019054573
"cg01497527",0.797510172
"cg01497576",0.733667001
"cg01498098",0.814990069
"cg01500097",0.433495911
"cg01500140",0.833972657
"cg01500421",0.051715444
"cg01500567",0.035606707
"cg01505176",0.026507107
"cg01505590",0.027739951
"cg01507173",0.696955915
"cg01508386",0.041567391
"cg01510051",0.704376303
"cg01511567",0.160636831
"cg01512854",0.397601126
"cg01513611",0.052899265
"cg01513661",0.108424274
"cg01514487",0.701335237
"cg01515426",0.03411314
"cg01515887",0.756915991
"cg01517033",0.704697003
"cg01517728",0.111346802
"cg01519742",0.050919116
"cg01520924",0.18653938
"cg01521624",0.68253028
"cg01522194",0.048920847
"cg01522721",0.032519093
"cg01522975",0.046590219
"cg01525376",0.408665037
"cg01526089",0.670506294
"cg01527212",0.025230563
"cg01528948",0.29968564
"cg01530101",0.274500208
"cg01531431",0.761705566
"cg01532080",0.091308288
"cg01532103",0.045778311
"cg01532771",0.799949299
"cg01533387",0.046682543
"cg01535453",0.073026683
"cg01536400",0.871624115
"cg01536980",0.062746398
"cg01538982",0.045073401
"cg01539186",0.110045454
"cg01541443",0.779246713
"cg01541629",0.025346847
"cg01543654",0.178370811
"cg01545079",0.706096513
"cg01545242",0.050184017
"cg01546046",0.266456121
"cg01546430",0.421482285
"cg01546563",0.149027338
"cg01549015",0.692672875
"cg01550148",0.330774938
"cg01555431",0.085213815
"cg01556075",0.155408083
"cg01557297",0.028501184
"cg01557667",0.031144749
"cg01557989",0.041112532
"cg01558777",0.786145758
"cg01560871",0.835040155
"cg01561916",0.093231298
"cg01564343",0.637095597
"cg01565918",0.848465109
"cg01566170",0.594099104
"cg01566404",0.697711114
"cg01567482",0.671437402
"cg01568335",0.056759676
"cg01568736",0.839090758
"cg01570086",0.06328874
"cg01570769",0.038775249
"cg01570885",0.468910547
"cg01572266",0.15189911
"cg01573562",0.122991743
"cg01578324",0.444411175
"cg01578341",0.060641622
"cg01579216",0.745591911
"cg01580044",0.272710159
"cg01580568",0.76839965
"cg01580681",0.167272199
"cg01580888",0.045276448
"cg01581111",0.773661245
"cg01584473",0.808718154
"cg01585703",0.049242942
"cg01585758",0.078228923
"cg01587454",0.898164177
"cg01589580",0.257901587
"cg01592593",0.798608873
"cg01593190",0.053573979
"cg01593385",0.683358768
"cg01593886",0.069321973
"cg01594214",0.13232263
"cg01594262",0.141061819
"cg01594915",0.055402941
"cg01598046",0.038218167
"cg01598642",0.842406445
"cg01599709",0.156765171
"cg01600189",0.246692925
"cg01600782",0.039337681
"cg01601573",0.408346623
"cg01602416",0.062321281
"cg01602430",0.04803994
"cg01602596",0.719926231
"cg01603095",0.315404735
"cg01605517",0.822774187
"cg01605783",0.566009048
"cg01605984",0.555080239
"cg01606998",0.075470832
"cg01607495",0.641132079
"cg01610240",0.082426123
"cg01610488",0.064462982
"cg01611640",0.059303363
"cg01612158",0.512956196
"cg01614759",0.886891893
"cg01615080",0.082013037
"cg01615704",0.116052143
"cg01617750",0.562968392
"cg01618083",0.023200202
"cg01618304",0.053370105
"cg01618660",0.815636134
"cg01618851",0.495799449
"cg01620308",0.054844726
"cg01620569",0.05878049
"cg01620785",0.185034694
"cg01623187",0.708634741
"cg01623438",0.551286121
"cg01625242",0.297984983
"cg01626197",0.04125804
"cg01626227",0.06041638
"cg01628253",0.033048603
"cg01628803",0.415379471
"cg01630869",0.039281007
"cg01632517",0.810915866
"cg01632825",0.051862433
"cg01634119",0.046109123
"cg01635061",0.114384627
"cg01636591",0.451608621
"cg01637734",0.767536572
"cg01638025",0.085828084
"cg01638735",0.043257066
"cg01639034",0.094132428
"cg01639256",0.916276248
"cg01643284",0.027730419
"cg01643580",0.184145517
"cg01643624",0.792922923
"cg01644850",0.050358422
"cg01646665",0.214729423
"cg01651364",0.048810656
"cg01651593",0.038125852
"cg01651821",0.045934527
"cg01653110",0.073142051
"cg01653445",0.054183325
"cg01654582",0.051142266
"cg01655123",0.035539256
"cg01655341",0.083818322
"cg01655355",0.075182013
"cg01656216",0.621898876
"cg01656470",0.684070055
"cg01656750",0.611561401
"cg01656853",0.331641346
"cg01656955",0.112845982
"cg01657207",0.162963723
"cg01657380",0.812204306
"cg01657408",0.04499177
"cg01657694",0.030559762
"cg01658815",0.462397573
"cg01661993",0.08569025
"cg01662650",0.868541736
"cg01663295",0.083684129
"cg01663469",0.05908219
"cg01663570",0.04697372
"cg01663968",0.054833289
"cg01664666",0.063836838
"cg01665633",0.062475199
"cg01667384",0.047176315
"cg01667702",0.198986949
"cg01668126",0.818350366
"cg01668383",0.758535513
"cg01668465",0.128618523
"cg01669948",0.83971776
"cg01671575",0.802844174
"cg01671881",0.76686182
"cg01673583",0.958087483
"cg01675895",0.783851182
"cg01677098",0.022549324
"cg01677177",0.091296231
"cg01678091",0.745984876
"cg01678321",0.75080487
"cg01678893",0.033188039
"cg01679262",0.387360642
"cg01680762",0.389596539
"cg01680823",0.666031901
"cg01683883",0.208068981
"cg01684579",0.450059403
"cg01684901",0.803223265
"cg01685739",0.040761847
"cg01687051",0.039794044
"cg01687711",0.050101417
"cg01692572",0.082236503
"cg01692815",0.036875289
"cg01693108",0.039712005
"cg01693157",0.030723572
"cg01693350",0.445333082
"cg01697732",0.066121917
"cg01697865",0.686275177
"cg01699584",0.023115146
"cg01703884",0.809161641
"cg01704534",0.317500706
"cg01705458",0.055002723
"cg01705587",0.050875897
"cg01708236",0.100865917
"cg01708964",0.90969671
"cg01712016",0.040606877
"cg01713938",0.764337116
"cg01714513",0.819616234
"cg01714932",0.771894374
"cg01716061",0.074931462
"cg01716083",0.048146034
"cg01717150",0.050158839
"cg01717706",0.046212543
"cg01718139",0.618748397
"cg01718365",0.079090159
"cg01718602",0.270711903
"cg01720228",0.442820136
"cg01720520",0.490497724
"cg01722450",0.828407858
"cg01722994",0.048603735
"cg01723464",0.042268845
"cg01723747",0.102544215
"cg01724150",0.315815484
"cg01725199",0.035443121
"cg01726767",0.734481301
"cg01726775",0.119933702
"cg01727899",0.671973706
"cg01729862",0.04494557
"cg01731341",0.888611793
"cg01731685",0.107512477
"cg01732037",0.829888486
"cg01733599",0.827174521
"cg01733783",0.059561935
"cg01734338",0.775805165
"cg01735903",0.09120968
"cg01737507",0.082665765
"cg01737532",0.546728713
"cg01738359",0.049738363
"cg01738944",0.031232503
"cg01739167",0.504974573
"cg01739965",0.065920166
"cg01743008",0.804298992
"cg01743370",0.03648258
"cg01745448",0.055490239
"cg01745510",0.056636627
"cg01745657",0.162344731
"cg01746088",0.049215249
"cg01747191",0.83732858
"cg01747665",0.751695263
"cg01753375",0.415607125
"cg01753595",0.074457218
"cg01753906",0.679995576
"cg01755369",0.036503069
"cg01756060",0.03600929
"cg01757745",0.49205576
"cg01758870",0.48749121
"cg01761409",0.038749615
"cg01762581",0.479106445
"cg01765461",0.045998488
"cg01765473",0.02542411
"cg01765641",0.77154987
"cg01767116",0.604270573
"cg01769037",0.126573082
"cg01770232",0.182429679
"cg01770400",0.861364489
"cg01772980",0.644349742
"cg01773061",0.040644633
"cg01773854",0.069714807
"cg01774645",0.696880354
"cg01775265",0.42070183
"cg01775414",0.068327746
"cg01776246",0.072234991
"cg01776396",0.568699757
"cg01777397",0.142168988
"cg01780107",0.047630859
"cg01780482",0.039451271
"cg01781266",0.107703136
"cg01782320",0.044452032
"cg01782486",0.738714601
"cg01782487",0.049757084
"cg01783386",0.067559698
"cg01784199",0.08127698
